t,run_id,state,pos_n,pos_e,alt,vel_n,vel_e,yaw,cmd_vx,cmd_vy,speed,target_n,target_e,dist_to_target,front_dist,min_threat,min_threat_angle,collision,ok,n_obs,compute_ms,heading_score,clearance_score,velocity_score,heading_term,clearance_term,velocity_term,total,safe_dist
59.751,1,RETURN_HOME,-7.709,1.2639,-2.0124,0.2976,-1.3792,-0.2305,0.4976,-1.1,1.2073,0.0,0.0,7.812,13.25886344909668,1.940403699874878,-135.0,0,1,180,1.885,0.5541,1.0,0.446,0.1662,0.3,0.1784,0.6446,1.6436
59.801,1,RETURN_HOME,-7.6951,1.2092,-2.0157,0.3132,-1.3743,-0.225,0.5132,-1.1,1.2138,0.0,0.0,7.7896,13.282788276672363,1.9533308744430542,-135.0,0,1,180,1.691,0.5583,1.0,0.4518,0.1675,0.3,0.1807,0.6482,1.6519
59.851,1,RETURN_HOME,-7.6777,1.1443,-2.0172,0.3319,-1.3626,-0.2179,0.5319,-1.1,1.2218,0.0,0.0,7.7625,13.319307327270508,1.9700604677200317,-135.0,0,1,180,1.776,0.5633,1.0,0.4588,0.169,0.3,0.1835,0.6525,1.6051
59.901,1,RETURN_HOME,-7.6591,1.0806,-2.015,0.3505,-1.3467,-0.2104,0.5505,-1.1,1.2301,0.0,0.0,7.735,13.417539596557617,2.008157730102539,-135.0,0,1,180,1.604,0.5681,1.0,0.4659,0.1704,0.3,0.1864,0.6568,1.5217
59.951,1,RETURN_HOME,-7.6432,1.028,-2.0133,0.3662,-1.3324,-0.2039,0.5662,-1.1,1.2372,0.0,0.0,7.7121,13.474762916564941,2.0237691402435303,-135.0,0,1,180,1.698,0.5721,1.0,0.4719,0.1716,0.3,0.1887,0.6604,1.4793
60.001,1,RETURN_HOME,-7.6283,0.977,-2.0098,0.3814,-1.3177,-0.1973,0.5814,-1.1,1.2442,0.0,0.0,7.6906,13.54037857055664,2.044043779373169,-135.0,0,1,180,1.696,0.5758,1.0,0.4776,0.1727,0.3,0.191,0.6638,1.4367
60.051,1,RETURN_HOME,-7.6135,0.927,-2.0054,0.3965,-1.3035,-0.1905,0.5965,-1.1,1.2513,0.0,0.0,7.6697,13.611130714416504,2.064788341522217,-135.0,0,1,180,1.8,0.5794,1.0,0.4834,0.1738,0.3,0.1933,0.6672,1.3928
60.101,1,RETURN_HOME,-7.5949,0.8673,-2.0008,0.4149,-1.2883,-0.1823,0.6149,-1.0883,1.25,0.0,0.0,7.6443,13.781885147094727,2.110708475112915,-135.0,0,1,180,1.764,0.5875,1.0,0.4896,0.1763,0.3,0.1958,0.6721,1.3464
60.151,1,RETURN_HOME,-7.58,0.8169,-1.9976,0.4301,-1.2778,-0.1755,0.6301,-1.0778,1.2484,0.0,0.0,7.6239,13.873382568359375,2.133652687072754,-135.0,0,1,180,1.761,0.5943,1.0,0.4946,0.1783,0.3,0.1978,0.6761,1.3363
60.202,1,RETURN_HOME,-7.5619,0.756,-1.9946,0.4482,-1.2672,-0.1674,0.6482,-1.0672,1.2486,0.0,0.0,7.5996,14.078383445739746,2.1828348636627197,-135.0,0,1,180,1.784,0.6016,1.0,0.5008,0.1805,0.3,0.2003,0.6808,1.2918
60.251,1,RETURN_HOME,-7.5425,0.6957,-1.9922,0.4668,-1.258,-0.1594,0.6668,-1.058,1.2506,0.0,0.0,7.5746,14.178189277648926,2.2059824466705322,-135.0,0,1,180,1.748,0.6086,1.0,0.5074,0.1826,0.3,0.203,0.6856,1.277
60.301,1,RETURN_HOME,-7.5247,0.6481,-1.9885,0.4827,-1.2498,-0.1526,0.6827,-1.0498,1.2522,0.0,0.0,7.5525,14.282903671264648,2.230816602706909,-135.0,0,1,180,1.57,0.6151,1.0,0.5135,0.1845,0.3,0.2054,0.69,1.2612
60.351,1,RETURN_HOME,-7.502,0.5917,-1.9843,0.5021,-1.2399,-0.1448,0.7021,-1.0399,1.2547,0.0,0.0,7.5253,14.519110679626465,2.2849671840667725,-135.0,0,1,180,1.798,0.623,1.0,0.5211,0.1869,0.3,0.2085,0.6954,1.2184
60.401,1,RETURN_HOME,-7.4824,0.5447,-1.9815,0.5184,-1.2316,-0.1383,0.7184,-1.0316,1.2571,0.0,0.0,7.5022,14.633941650390625,2.314999580383301,-135.0,0,1,180,1.581,0.6295,1.0,0.5276,0.1889,0.3,0.211,0.6999,1.2029
60.451,1,RETURN_HOME,-7.4659,0.4993,-1.9803,0.533,-1.2226,-0.1318,0.733,-1.0226,1.2582,0.0,0.0,7.4825,14.75651741027832,2.3438704013824463,-135.0,0,1,180,1.8,0.6355,1.0,0.5331,0.1907,0.3,0.2132,0.7039,1.1887
60.502,1,RETURN_HOME,-7.4446,0.4448,-1.9794,0.5509,-1.2117,-0.124,0.7509,-1.0117,1.2599,0.0,0.0,7.4579,14.879963874816895,2.3735101222991943,-135.0,0,1,180,2.415,0.6428,1.0,0.5399,0.1928,0.3,0.216,0.7088,1.1754
60.551,1,RETURN_HOME,-7.4257,0.3993,-1.9791,0.5661,-1.2027,-0.1174,0.7661,-1.0027,1.2619,0.0,0.0,7.4365,15.16563606262207,2.437325954437256,-135.0,0,1,180,1.665,0.6489,1.0,0.5459,0.1947,0.3,0.2184,0.713,1.1341
60.601,1,RETURN_HOME,-7.403,0.3528,-1.9808,0.5823,-1.1938,-0.1109,0.7823,-0.9938,1.2648,0.0,0.0,7.4114,15.308173179626465,2.470712184906006,-135.0,0,1,180,1.637,0.6552,1.0,0.5525,0.1966,0.3,0.221,0.7176,1.1225
60.652,1,RETURN_HOME,-7.3749,0.2972,-1.9828,0.602,-1.1832,-0.1031,0.802,-0.9832,1.2688,0.0,0.0,7.3809,15.456647872924805,2.501811981201172,-135.0,0,1,180,1.63,0.6628,1.0,0.5606,0.1988,0.3,0.2242,0.7231,1.1109
60.701,1,RETURN_HOME,-7.3448,0.2414,-1.9858,0.6219,-1.1728,-0.0953,0.8219,-0.9728,1.2736,0.0,0.0,7.3488,15.793049812316895,2.575469970703125,-135.0,0,1,180,1.555,0.6701,1.0,0.569,0.201,0.3,0.2276,0.7286,1.0733
60.751,1,RETURN_HOME,-7.3176,0.1946,-1.9895,0.639,-1.1646,-0.0888,0.839,-0.9646,1.2784,0.0,0.0,7.3202,15.80886459350586,2.611290454864502,-135.0,0,1,180,1.728,0.6761,1.0,0.5762,0.2028,0.3,0.2305,0.7333,1.0589
60.801,1,RETURN_HOME,-7.2843,0.1388,-1.9935,0.6593,-1.1546,-0.081,0.8593,-0.9546,1.2844,0.0,0.0,7.2856,15.789603233337402,2.6464943885803223,-135.0,0,1,180,1.717,0.6831,1.0,0.5849,0.2049,0.3,0.234,0.7389,1.0471
60.851,1,RETURN_HOME,-7.2566,0.0932,-1.997,0.676,-1.146,-0.0749,0.876,-0.946,1.2893,0.0,0.0,7.2572,15.74763298034668,2.7267096042633057,-135.0,0,1,180,1.719,0.6888,1.0,0.5921,0.2066,0.3,0.2368,0.7435,1.0125
60.901,1,RETURN_HOME,-7.2292,0.0486,-2.0006,0.6923,-1.1369,-0.0688,0.8923,-0.9369,1.2938,0.0,0.0,7.2294,15.725469589233398,2.7662365436553955,-135.0,0,1,180,1.696,0.6945,1.0,0.5991,0.2084,0.3,0.2396,0.748,1.0043
60.951,1,RETURN_HOME,-7.1954,-0.0046,-2.0045,0.7119,-1.1259,-0.0613,0.9119,-0.9259,1.2996,0.0,0.0,7.1954,15.706742286682129,2.8075106143951416,-135.0,0,1,180,1.781,0.7013,1.0,0.6076,0.2104,0.3,0.243,0.7534,0.9969
61.001,1,RETURN_HOME,-7.1664,-0.0475,-2.0077,0.7283,-1.1162,-0.055,0.9283,-0.9162,1.3043,0.0,0.0,7.1665,15.661367416381836,2.881390333175659,78.2,0,1,180,1.641,0.707,1.0,0.6148,0.2121,0.3,0.2459,0.758,0.9651
61.051,1,RETURN_HOME,-7.1365,-0.0886,-2.011,0.7446,-1.1058,-0.0487,0.9446,-0.9058,1.3087,0.0,0.0,7.137,15.63747787475586,2.909674882888794,78.45,0,1,180,1.729,0.7131,1.0,0.6222,0.2139,0.3,0.2489,0.7628,0.9607
61.101,1,RETURN_HOME,-7.0998,-0.1379,-2.0143,0.7643,-1.0936,-0.041,0.9643,-0.8936,1.3146,0.0,0.0,7.1011,15.616124153137207,2.9376919269561768,78.95,0,1,180,1.672,0.7201,1.0,0.6312,0.216,0.3,0.2525,0.7685,0.9551
61.151,1,RETURN_HOME,-7.0699,-0.1784,-2.0155,0.7805,-1.0833,-0.0347,0.9805,-0.8833,1.3197,0.0,0.0,7.0722,15.567344665527344,2.9937896728515625,79.45,0,1,180,1.667,0.7259,1.0,0.6386,0.2178,0.3,0.2554,0.7732,0.9296
61.201,1,RETURN_HOME,-7.034,-0.2266,-2.0156,0.7999,-1.0709,-0.0272,0.9999,-0.8709,1.326,0.0,0.0,7.0376,15.54242992401123,3.0206758975982666,79.7,0,1,180,1.65,0.7325,1.0,0.6476,0.2198,0.3,0.259,0.7788,0.9258
61.251,1,RETURN_HOME,-6.9968,-0.2747,-2.0156,0.8197,-1.0587,-0.0198,1.0197,-0.8587,1.3331,0.0,0.0,7.0022,15.518082618713379,3.050711154937744,79.7,0,1,180,1.563,0.739,1.0,0.6568,0.2217,0.3,0.2627,0.7844,0.9193
61.301,1,RETURN_HOME,-6.9647,-0.3146,-2.0132,0.8366,-1.0483,-0.0136,0.9366,-0.8483,1.2636,0.0,0.0,6.9718,15.468851089477539,3.1071550846099854,80.45,0,1,180,1.462,0.7101,1.0,0.5982,0.213,0.3,0.2393,0.7523,0.8962
61.351,1,RETURN_HOME,-6.9318,-0.3543,-2.0105,0.8538,-1.0379,-0.0074,0.9538,-0.8379,1.2695,0.0,0.0,6.9408,15.442976951599121,3.1353325843811035,80.7,0,1,180,1.734,0.7166,1.0,0.6065,0.215,0.3,0.2426,0.7576,0.8949
61.401,1,RETURN_HOME,-6.8843,-0.4096,-2.0072,0.8781,-1.0235,0.0012,0.9781,-0.8235,1.2786,0.0,0.0,6.8964,15.41695499420166,3.161018133163452,81.2,0,1,180,1.621,0.7253,1.0,0.6183,0.2176,0.3,0.2473,0.7649,0.8936
61.451,1,RETURN_HOME,-6.8575,-0.4401,-2.0028,0.89,-1.0148,0.0061,0.99,-0.8148,1.2822,0.0,0.0,6.8716,15.356917381286621,3.220038652420044,81.45,0,1,180,1.79,0.7298,1.0,0.6239,0.2189,0.3,0.2495,0.7685,0.8713
61.501,1,RETURN_HOME,-6.8164,-0.4857,-1.9971,0.9058,-1.002,0.0134,1.0058,-0.802,1.2865,0.0,0.0,6.8337,15.327781677246094,3.2443411350250244,81.95,0,1,180,1.663,0.7356,1.0,0.6309,0.2207,0.3,0.2523,0.773,0.8722
61.552,1,RETURN_HOME,-6.7741,-0.5309,-1.9929,0.9202,-0.9893,0.0208,1.0202,-0.7893,1.2899,0.0,0.0,6.7949,15.298059463500977,3.273163080215454,82.2,0,1,180,1.632,0.7407,1.0,0.6369,0.2222,0.3,0.2548,0.777,0.87
61.601,1,RETURN_HOME,-6.7376,-0.568,-1.9919,0.9318,-0.9787,0.0268,1.0318,-0.7787,1.2926,0.0,0.0,6.7615,15.235197067260742,3.3286731243133545,82.7,0,1,180,1.46,0.7448,1.0,0.6418,0.2234,0.3,0.2567,0.7802,0.8487
61.651,1,RETURN_HOME,-6.7005,-0.605,-1.9913,0.9431,-0.9681,0.0327,1.0431,-0.7681,1.2954,0.0,0.0,6.7277,15.207493782043457,3.358280658721924,82.95,0,1,180,1.602,0.7487,1.0,0.6465,0.2246,0.3,0.2586,0.7832,0.8471
61.701,1,RETURN_HOME,-6.6556,-0.6491,-1.9915,0.9565,-0.9555,0.0397,1.0565,-0.7555,1.2988,0.0,0.0,6.6872,15.178038597106934,3.3854172229766846,83.2,0,1,180,1.807,0.7531,1.0,0.6521,0.2259,0.3,0.2609,0.7868,0.8479
61.751,1,RETURN_HOME,-6.619,-0.6852,-1.9937,0.967,-0.9447,0.0455,0.967,-0.7447,1.2205,0.0,0.0,6.6543,15.114887237548828,3.362140417098999,-91.96,0,1,180,1.747,0.7252,1.0,0.5901,0.2176,0.3,0.236,0.7536,0.834
61.801,1,RETURN_HOME,-6.5742,-0.7283,-1.9962,0.9799,-0.932,0.0525,0.9799,-0.732,1.2231,0.0,0.0,6.6144,15.086369514465332,3.332145929336548,-92.96,0,1,180,1.735,0.7304,1.0,0.5956,0.2191,0.3,0.2382,0.7573,0.8379
61.851,1,RETURN_HOME,-6.5288,-0.7705,-1.9991,0.9931,-0.9192,0.0595,0.9931,-0.7192,1.2261,0.0,0.0,6.5742,15.056135177612305,3.304908275604248,-93.46,0,1,180,1.768,0.7356,1.0,0.6013,0.2207,0.3,0.2405,0.7612,0.8375
61.901,1,RETURN_HOME,-6.4907,-0.805,-2.0018,1.0019,-0.9083,0.0655,1.0019,-0.7083,1.227,0.0,0.0,6.5404,14.989107131958008,3.244252920150757,-94.46,0,1,180,1.649,0.7393,1.0,0.6047,0.2218,0.3,0.2419,0.7637,0.8203
61.951,1,RETURN_HOME,-6.452,-0.8394,-2.0043,1.0091,-0.8975,0.0716,1.0091,-0.6975,1.2267,0.0,0.0,6.5064,14.957012176513672,3.216059923171997,-93.96,0,1,180,1.831,0.7424,1.0,0.6071,0.2227,0.3,0.2428,0.7656,0.8228
62.001,1,RETURN_HOME,-6.4047,-0.8796,-2.0065,1.0163,-0.8844,0.0788,1.0163,-0.6844,1.2253,0.0,0.0,6.4648,14.924009323120117,3.188692331314087,-93.96,0,1,180,1.73,0.7457,1.0,0.6091,0.2237,0.3,0.2437,0.7674,0.8273
62.052,1,RETURN_HOME,-6.3643,-0.9118,-2.0076,1.0218,-0.8733,0.0848,1.0218,-0.6733,1.2237,0.0,0.0,6.4293,14.88797664642334,3.156947374343872,-95.21,0,1,180,1.832,0.7485,1.0,0.6107,0.2246,0.3,0.2443,0.7688,0.8272
62.101,1,RETURN_HOME,-6.3237,-0.9439,-2.0087,1.0271,-0.8623,0.0907,1.0271,-0.6623,1.2221,0.0,0.0,6.3938,14.824975967407227,3.101855993270874,-95.21,0,1,180,1.681,0.7512,1.0,0.6121,0.2254,0.3,0.2448,0.7702,0.8154
62.151,1,RETURN_HOME,-6.2751,-0.9823,-2.0095,1.0332,-0.8487,0.0978,1.0332,-0.6487,1.2199,0.0,0.0,6.3515,14.791888236999512,3.0761613845825195,-95.46,0,1,180,1.774,0.7545,1.0,0.6136,0.2263,0.3,0.2454,0.7718,0.8215
62.201,1,RETURN_HOME,-6.2346,-1.0139,-2.0099,1.0381,-0.8371,0.1038,1.0381,-0.6371,1.218,0.0,0.0,6.3166,14.756181716918945,3.046017646789551,-95.21,0,1,180,1.823,0.7573,1.0,0.6149,0.2272,0.3,0.246,0.7732,0.8245
62.252,1,RETURN_HOME,-6.1939,-1.0455,-2.0103,1.0433,-0.8256,0.1096,1.0433,-0.6256,1.2165,0.0,0.0,6.2815,14.69208812713623,2.9929635524749756,-95.96,0,1,180,1.817,0.7601,1.0,0.6164,0.228,0.3,0.2466,0.7746,0.8162
62.301,1,RETURN_HOME,-6.1428,-1.0806,-2.0119,1.0504,-0.811,0.1161,1.0504,-0.611,1.2152,0.0,0.0,6.2371,14.659847259521484,2.9682347774505615,-96.46,0,1,180,1.688,0.7642,1.0,0.6191,0.2293,0.3,0.2477,0.7769,0.8291
62.351,1,RETURN_HOME,-6.0994,-1.109,-2.0136,1.0567,-0.7985,0.1216,1.0567,-0.5985,1.2144,0.0,0.0,6.1994,14.62411880493164,2.9389007091522217,-96.96,0,1,180,1.815,0.7679,1.0,0.6217,0.2304,0.3,0.2487,0.7791,0.8364
62.401,1,RETURN_HOME,-6.0559,-1.1373,-2.0151,1.0629,-0.7863,0.1271,1.0629,-0.5863,1.2139,0.0,0.0,6.1617,14.5917387008667,2.914060354232788,-98.47,0,1,180,1.886,0.7715,1.0,0.6243,0.2314,0.3,0.2497,0.7812,0.8452
62.451,1,RETURN_HOME,-6.0134,-1.1657,-2.0155,1.0689,-0.7742,0.1325,1.0689,-0.5742,1.2134,0.0,0.0,6.1253,14.524985313415527,2.8642241954803467,-95.96,0,1,180,1.813,0.7748,1.0,0.6267,0.2324,0.3,0.2507,0.7831,0.844
62.501,1,RETURN_HOME,-5.9628,-1.1997,-2.0152,1.0758,-0.76,0.139,1.1758,-0.56,1.3024,0.0,0.0,6.0823,14.488445281982422,2.8368301391601562,-97.97,0,1,180,1.743,0.8003,1.0,0.6949,0.2401,0.3,0.2779,0.818,0.8548
62.551,1,RETURN_HOME,-5.9203,-1.2278,-2.015,1.0815,-0.7483,0.1445,1.1815,-0.5483,1.3025,0.0,0.0,6.0463,14.455175399780273,2.812290906906128,-97.97,0,1,180,1.787,0.8027,1.0,0.697,0.2408,0.3,0.2788,0.8196,0.8621
62.601,1,RETURN_HOME,-5.8782,-1.2558,-2.0143,1.0864,-0.7366,0.1501,1.1864,-0.5366,1.3021,0.0,0.0,6.0109,14.388195991516113,2.765810966491699,-98.47,0,1,180,1.601,0.8049,1.0,0.6988,0.2415,0.3,0.2795,0.821,0.8647
62.651,1,RETURN_HOME,-5.8276,-1.2892,-2.0132,1.0948,-0.7224,0.1567,1.1948,-0.5224,1.304,0.0,0.0,5.9685,14.350769996643066,2.7390401363372803,-100.97,0,1,180,1.762,0.8081,1.0,0.7025,0.2424,0.3,0.281,0.8234,0.8753
62.701,1,RETURN_HOME,-5.7848,-1.3168,-2.0124,1.1038,-0.7107,0.1623,1.2038,-0.5107,1.3077,0.0,0.0,5.9328,14.318305015563965,2.71555233001709,-97.22,0,1,180,1.679,0.8109,1.0,0.7069,0.2433,0.3,0.2828,0.8261,0.8853
62.751,1,RETURN_HOME,-5.741,-1.3414,-2.0095,1.1141,-0.6979,0.168,1.2141,-0.4979,1.3122,0.0,0.0,5.8956,14.286078453063965,2.692854166030884,-99.97,0,1,180,1.961,0.8146,1.0,0.7127,0.2444,0.3,0.2851,0.8295,0.9
62.801,1,RETURN_HOME,-5.6876,-1.3703,-2.0058,1.1276,-0.6822,0.1748,1.2276,-0.4822,1.319,0.0,0.0,5.8503,14.216058731079102,2.64654278755188,-99.47,0,1,180,1.664,0.8192,1.0,0.7204,0.2458,0.3,0.2881,0.8339,0.9108
62.851,1,RETURN_HOME,-5.6425,-1.3942,-2.0032,1.1393,-0.6694,0.1806,1.2393,-0.4694,1.3253,0.0,0.0,5.8122,14.18199348449707,2.6240556240081787,-100.22,0,1,180,1.857,0.8229,1.0,0.727,0.2469,0.3,0.2908,0.8377,0.9236
62.901,1,RETURN_HOME,-5.5895,-1.4234,-2.0038,1.1533,-0.6546,0.1875,1.2533,-0.4546,1.3332,0.0,0.0,5.7679,11.9572114944458,2.603610038757324,-101.72,0,1,180,1.825,0.8268,1.0,0.7349,0.2481,0.3,0.294,0.842,0.9361
62.951,1,RETURN_HOME,-5.5449,-1.4476,-2.0048,1.1649,-0.6424,0.1934,1.2649,-0.4424,1.34,0.0,0.0,5.7308,11.757695198059082,2.5570406913757324,-100.97,0,1,180,1.787,0.8299,1.0,0.7414,0.249,0.3,0.2966,0.8455,0.9452
63.001,1,RETURN_HOME,-5.4996,-1.4716,-2.0058,1.1764,-0.6303,0.1993,1.2764,-0.4303,1.347,0.0,0.0,5.6931,11.669041633605957,2.536531448364258,-102.22,0,1,180,1.653,0.8328,1.0,0.7478,0.2498,0.3,0.2991,0.849,0.9567
63.051,1,RETURN_HOME,-5.4452,-1.5007,-2.009,1.1899,-0.6165,0.2066,1.2899,-0.4165,1.3555,0.0,0.0,5.6482,11.579341888427734,2.5163300037384033,-101.22,0,1,180,1.841,0.8358,1.0,0.7552,0.2507,0.3,0.3021,0.8528,0.9691
63.101,1,RETURN_HOME,-5.399,-1.5247,-2.0115,1.2011,-0.605,0.2128,1.3011,-0.405,1.3627,0.0,0.0,5.6101,11.392412185668945,2.4739346504211426,-103.22,0,1,180,1.713,0.8381,1.0,0.7614,0.2514,0.3,0.3046,0.856,0.9795
63.151,1,RETURN_HOME,-5.3423,-1.5529,-2.0138,1.2148,-0.591,0.2199,1.3148,-0.391,1.3717,0.0,0.0,5.5634,11.305103302001953,2.4548568725585938,-103.22,0,1,180,1.795,0.8409,1.0,0.7689,0.2523,0.3,0.3076,0.8598,0.996
63.201,1,RETURN_HOME,-5.2932,-1.5756,-2.0148,1.2267,-0.5788,0.2258,1.3267,-0.3788,1.3797,0.0,0.0,5.5227,11.223817825317383,2.434282064437866,-103.97,0,1,180,1.559,0.8433,1.0,0.7757,0.253,0.3,0.3103,0.8632,1.0111
63.251,1,RETURN_HOME,-5.2436,-1.5979,-2.0157,1.2385,-0.5666,0.2317,1.3385,-0.3666,1.3878,0.0,0.0,5.4817,11.045448303222656,2.395392894744873,-103.47,0,1,180,1.732,0.8456,1.0,0.7823,0.2537,0.3,0.3129,0.8666,1.0273
63.301,1,RETURN_HOME,-5.1844,-1.6247,-2.0174,1.2522,-0.5521,0.239,1.3522,-0.3521,1.3972,0.0,0.0,5.433,10.965851783752441,2.377706527709961,-104.72,0,1,180,1.605,0.8481,1.0,0.79,0.2544,0.3,0.316,0.8704,1.0407
63.351,1,RETURN_HOME,-5.1381,-1.6486,-2.0215,1.2621,-0.5406,0.2453,1.3621,-0.3406,1.4041,0.0,0.0,5.3962,10.885868072509766,2.3586461544036865,-104.47,0,1,180,1.818,0.8496,1.0,0.7953,0.2549,0.3,0.3181,0.873,1.0513
63.401,1,RETURN_HOME,-5.0814,-1.6763,-2.0257,1.2742,-0.5268,0.253,1.3742,-0.3268,1.4125,0.0,0.0,5.3508,10.718605041503906,2.3216538429260254,-103.47,0,1,180,1.869,0.8514,1.0,0.8017,0.2554,0.3,0.3207,0.8761,1.0689
63.451,1,RETURN_HOME,-5.0248,-1.7041,-2.027,1.286,-0.5132,0.2608,1.386,-0.3132,1.4209,0.0,0.0,5.3059,10.640890121459961,2.304274797439575,-105.97,0,1,180,1.826,0.8529,1.0,0.808,0.2559,0.3,0.3232,0.8791,1.0812
63.501,1,RETURN_HOME,-4.9776,-1.7272,-2.0263,1.2957,-0.5019,0.2675,1.3957,-0.3019,1.428,0.0,0.0,5.2687,10.56492805480957,2.2870898246765137,-104.72,0,1,180,1.818,0.8541,1.0,0.8131,0.2562,0.3,0.3252,0.8814,1.0918
63.551,1,RETURN_HOME,-4.9295,-1.7496,-2.0254,1.3056,-0.4905,0.2741,1.4056,-0.2905,1.4353,0.0,0.0,5.2307,10.404595375061035,2.253688097000122,-106.22,0,1,180,1.772,0.8552,1.0,0.8184,0.2566,0.3,0.3273,0.8839,1.1099
63.601,1,RETURN_HOME,-4.8728,-1.7756,-2.024,1.3171,-0.4764,0.2823,1.4171,-0.2764,1.4438,0.0,0.0,5.1862,10.3302001953125,2.236959934234619,-105.72,0,1,180,1.645,0.8566,1.0,0.8246,0.257,0.3,0.3298,0.8868,1.1233
63.651,1,RETURN_HOME,-4.8262,-1.7966,-2.0225,1.3263,-0.4644,0.2892,1.4263,-0.2644,1.4506,0.0,0.0,5.1497,10.257997512817383,2.2206029891967773,-105.97,0,1,180,1.68,0.8579,1.0,0.8297,0.2574,0.3,0.3319,0.8892,1.1377
63.701,1,RETURN_HOME,-4.7784,-1.8169,-2.0211,1.3359,-0.4522,0.2961,1.4359,-0.2522,1.4579,0.0,0.0,5.1122,10.183798789978027,2.2062413692474365,-106.97,0,1,180,1.818,0.8591,1.0,0.835,0.2577,0.3,0.334,0.8918,1.1519
63.752,1,RETURN_HOME,-4.7301,-1.8373,-2.0215,1.3456,-0.4404,0.3031,1.4456,-0.2404,1.4654,0.0,0.0,5.0744,10.0307035446167,2.1753735542297363,-108.73,0,1,180,1.8,0.8601,1.0,0.8403,0.258,0.3,0.3361,0.8942,1.1756
63.801,1,RETURN_HOME,-4.6716,-1.8622,-2.0247,1.3573,-0.4268,0.3117,1.4573,-0.2268,1.4749,0.0,0.0,5.0291,9.9592924118042,2.160736560821533,-106.47,0,1,180,1.908,0.8609,1.0,0.8465,0.2583,0.3,0.3386,0.8969,1.1874
63.851,1,RETURN_HOME,-4.6217,-1.8821,-2.0269,1.3674,-0.4152,0.3191,1.4674,-0.2152,1.4831,0.0,0.0,4.9902,9.889488220214844,2.147721767425537,-107.22,0,1,180,1.715,0.8616,1.0,0.8519,0.2585,0.3,0.3408,0.8992,1.2004
63.902,1,RETURN_HOME,-4.5726,-1.9001,-2.029,1.3768,-0.4032,0.3263,1.4768,-0.2032,1.4907,0.0,0.0,4.9517,9.811356544494629,2.1329681873321533,-108.73,0,1,180,1.866,0.8625,1.0,0.8572,0.2588,0.3,0.3429,0.9016,1.2165
63.951,1,RETURN_HOME,-4.5136,-1.92,-2.0311,1.388,-0.3884,0.3347,1.488,-0.1884,1.4999,0.0,0.0,4.905,9.675957679748535,2.105544328689575,-109.73,0,1,180,1.72,0.8638,1.0,0.8637,0.2591,0.3,0.3455,0.9046,1.2481
64.001,1,RETURN_HOME,-4.453,-1.9391,-2.0327,1.3996,-0.3733,0.3429,1.3996,-0.1733,1.4103,0.0,0.0,4.8569,9.610153198242188,2.093289852142334,-108.98,0,1,180,1.653,0.8608,1.0,0.8093,0.2582,0.3,0.3237,0.882,1.2669
64.051,1,RETURN_HOME,-4.4001,-1.9534,-2.0336,1.4098,-0.3603,0.3497,1.4098,-0.1603,1.4189,0.0,0.0,4.8143,9.471514701843262,2.0683395862579346,-110.98,0,1,180,1.189,0.8623,1.0,0.8156,0.2587,0.3,0.3263,0.8849,1.2972
64.101,1,RETURN_HOME,-4.3462,-1.9671,-2.0342,1.4206,-0.3472,0.3565,1.4206,-0.1472,1.4282,0.0,0.0,4.7706,9.406739234924316,2.0565168857574463,-109.48,0,1,180,1.132,0.8637,1.0,0.8223,0.2591,0.3,0.3289,0.888,1.3195
64.151,1,RETURN_HOME,-4.2804,-1.9829,-2.0345,1.4313,-0.3318,0.3647,1.4313,-0.1318,1.4373,0.0,0.0,4.7174,9.343090057373047,2.045250654220581,-109.48,0,1,180,1.203,0.865,1.0,0.8289,0.2595,0.3,0.3315,0.891,1.3416
64.201,1,RETURN_HOME,-4.2238,-1.9943,-2.032,1.4389,-0.3185,0.3715,1.4389,-0.1185,1.4437,0.0,0.0,4.671,9.270206451416016,2.0332112312316895,-108.98,0,1,180,1.133,0.8662,1.0,0.8337,0.2599,0.3,0.3335,0.8933,1.3662
64.251,1,RETURN_HOME,-4.1668,-2.0055,-2.0296,1.4452,-0.3051,0.3783,1.4452,-0.1051,1.449,0.0,0.0,4.6243,9.143411636352539,2.011577606201172,-110.48,0,1,180,1.146,0.8672,1.0,0.8378,0.2602,0.3,0.3351,0.8953,1.4017
64.3,1,RETURN_HOME,-4.098,-2.0184,-2.0269,1.4519,-0.2889,0.3866,1.4519,-0.0889,1.4546,0.0,0.0,4.5681,9.080678939819336,2.002028465270996,-112.23,0,1,180,1.044,0.8684,1.0,0.8421,0.2605,0.3,0.3368,0.8974,1.4281
64.351,1,RETURN_HOME,-4.0383,-2.0285,-2.0258,1.4575,-0.2754,0.3936,1.4575,-0.0754,1.4595,0.0,0.0,4.5191,9.012359619140625,1.9912155866622925,-112.73,0,1,180,1.154,0.8692,1.0,0.8457,0.2608,0.3,0.3383,0.8991,1.4551
64.401,1,RETURN_HOME,-3.9785,-2.0382,-2.0248,1.4631,-0.2618,0.4006,1.4631,-0.0618,1.4644,0.0,0.0,4.4702,8.891973495483398,1.972633957862854,-114.48,0,1,180,1.11,0.87,1.0,0.8493,0.261,0.3,0.3397,0.9007,1.4996
64.451,1,RETURN_HOME,-3.9067,-2.0494,-2.0236,1.4698,-0.2456,0.4091,1.4698,-0.0456,1.4705,0.0,0.0,4.4116,8.832098960876465,1.963984727859497,-113.48,0,1,180,1.157,0.8707,1.0,0.8536,0.2612,0.3,0.3414,0.9027,1.5287
